Date,Market,Market Size,Product,Product Id,Product Type,State,Type,Budget Profit,Budget Sales,Cogs,Number of Records,Profit,Profit Ratio,Sales,Total Expenses
8/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Missouri,Regular,-10,50,29,1,-12,-18.8%,64,42
8/1/2011 12:00:00 AM,Central,Small Market,Green Tea,13,Tea,Missouri,Regular,0,70,38,1,1,1.2%,85,44
8/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Missouri,Regular,40,160,72,1,37,23.3%,159,57
8/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Missouri,Decaf,30,110,50,1,33,30.3%,109,33
8/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Missouri,Regular,40,90,34,1,40,48.8%,82,19
8/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Missouri,Decaf,50,90,32,1,39,49.4%,79,19
8/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,20,30,16,1,12,29.3%,41,15
8/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,30,40,22,1,22,40.0%,55,16
8/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,100,250,114,1,142,50.2%,283,64
8/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,100,240,116,1,142,51.6%,275,54
8/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,20,120,49,1,11,10.2%,108,48
8/1/2011 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,40,110,46,1,26,24.3%,107,40
8/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,30,80,34,1,26,31.0%,84,30
8/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,10,90,37,1,-15,-17.0%,88,59
8/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,120,340,145,1,112,38.9%,288,60
8/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,50,110,47,1,57,45.6%,125,35
8/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,70,130,63,1,87,56.9%,153,26
8/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,10,70,36,1,28,31.5%,89,32
8/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,10,90,44,1,-10,-9.6%,104,63
8/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,30,80,30,1,25,36.8%,68,20
8/1/2011 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,30,140,63,1,29,20.9%,139,52
8/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,60,330,133,1,48,15.3%,314,139
8/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,90,240,99,1,101,44.1%,229,55
8/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,100,260,103,1,97,43.3%,224,49
8/1/2011 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,Connecticut,Decaf,30,120,72,1,39,24.5%,159,56
8/1/2011 12:00:00 AM,East,Small Market,Mint,10,Herbal Tea,Connecticut,Decaf,30,80,50,1,33,30.3%,109,33
8/1/2011 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,40,80,34,1,39,47.6%,82,20
8/1/2011 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,20,50,19,1,17,36.2%,47,15
8/1/2011 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,10,100,44,1,-11,-10.6%,104,64
8/1/2011 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,20,90,42,1,22,22.7%,97,37
8/1/2011 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,90,210,90,1,104,46.6%,223,56
8/1/2011 12:00:00 AM,East,Major Market,Chamomile,8,Herbal Tea,Florida,Decaf,20,50,30,1,25,36.8%,68,20
8/1/2011 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Florida,Decaf,30,100,63,1,28,20.1%,139,53
8/1/2011 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,Florida,Decaf,70,170,103,1,97,43.3%,224,49
8/1/2011 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Florida,Regular,60,120,46,1,61,54.0%,113,22
8/1/2011 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Florida,Regular,80,160,63,1,87,56.9%,153,26
8/1/2011 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Florida,Regular,60,310,133,1,48,15.3%,314,139
8/1/2011 12:00:00 AM,East,Major Market,Decaf Espresso,6,Espresso,Florida,Decaf,80,220,99,1,101,44.1%,229,55
8/1/2011 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Florida,Regular,120,270,114,1,144,50.9%,283,63
8/1/2011 12:00:00 AM,East,Major Market,Decaf Irish Cream,3,Coffee,Florida,Decaf,100,260,116,1,141,51.3%,275,55
8/1/2011 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Massachusetts,Decaf,20,80,49,1,12,11.1%,108,47
8/1/2011 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Massachusetts,Regular,20,50,22,1,22,40.0%,55,16
8/1/2011 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Massachusetts,Regular,20,40,16,1,12,29.3%,41,15
8/1/2011 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Massachusetts,Regular,20,100,37,1,8,7.7%,104,58
8/1/2011 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,Massachusetts,Regular,100,280,145,1,113,39.2%,288,60
8/1/2011 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Massachusetts,Regular,560,630,52,1,777,118.1%,658,46
8/1/2011 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,New Hampshire,Decaf,10,60,38,1,1,1.2%,85,44
8/1/2011 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,New Hampshire,Regular,30,60,25,1,28,45.2%,62,17
8/1/2011 12:00:00 AM,East,Small Market,Green Tea,13,Tea,New Hampshire,Regular,30,40,0,1,43,100.0%,43,11
8/1/2011 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,New Hampshire,Regular,10,140,63,1,1,0.7%,150,81
8/1/2011 12:00:00 AM,East,Small Market,Regular Espresso,7,Espresso,New Hampshire,Regular,0,60,29,1,-12,-18.8%,64,42
8/1/2011 12:00:00 AM,East,Small Market,Amaretto,1,Coffee,New Hampshire,Regular,70,140,61,1,66,44.0%,150,39
8/1/2011 12:00:00 AM,East,Small Market,Columbian,2,Coffee,New Hampshire,Regular,60,150,64,1,61,38.4%,159,48
8/1/2011 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,New York,Decaf,180,500,284,1,316,48.8%,647,130
8/1/2011 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,New York,Decaf,-230,90,311,1,-420,-341.5%,123,109
8/1/2011 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,New York,Regular,170,340,132,1,199,62.2%,320,44
8/1/2011 12:00:00 AM,East,Major Market,Earl Grey,12,Tea,New York,Regular,150,320,123,1,184,61.7%,298,42
8/1/2011 12:00:00 AM,East,Major Market,Green Tea,13,Tea,New York,Regular,130,260,100,1,145,59.7%,243,37
8/1/2011 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,New York,Regular,-260,70,173,1,-392,-509.1%,77,176
8/1/2011 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,New York,Regular,190,530,266,1,247,45.9%,538,91
8/1/2011 12:00:00 AM,East,Major Market,Columbian,2,Coffee,New York,Regular,370,860,364,1,508,56.3%,902,166
8/1/2011 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Louisiana,Decaf,70,170,77,1,84,48.3%,174,35
8/1/2011 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Louisiana,Decaf,40,150,72,1,39,24.5%,159,56
8/1/2011 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Louisiana,Regular,60,140,48,1,63,53.8%,117,22
8/1/2011 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Louisiana,Decaf,100,190,63,1,87,56.9%,153,26
8/1/2011 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Louisiana,Regular,10,90,44,1,-10,-9.6%,104,63
8/1/2011 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Louisiana,Regular,40,100,47,1,57,45.6%,125,35
8/1/2011 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Louisiana,Decaf,20,70,36,1,29,32.6%,89,31
8/1/2011 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,New Mexico,Decaf,30,60,25,1,26,41.9%,62,18
8/1/2011 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,New Mexico,Decaf,20,80,41,1,21,23.6%,89,32
8/1/2011 12:00:00 AM,South,Small Market,Columbian,2,Coffee,New Mexico,Regular,70,200,64,1,61,38.4%,159,48
8/1/2011 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,New Mexico,Decaf,-30,170,120,1,-58,-42.0%,138,57
8/1/2011 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,New Mexico,Regular,0,50,29,1,-11,-17.2%,64,41
8/1/2011 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,New Mexico,Regular,0,120,63,1,3,2.0%,150,80
8/1/2011 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,New Mexico,Decaf,30,90,45,1,25,24.0%,104,39
8/1/2011 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Oklahoma,Decaf,20,130,63,1,28,20.1%,139,53
8/1/2011 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Oklahoma,Decaf,60,310,133,1,47,15.0%,314,140
8/1/2011 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Oklahoma,Regular,80,190,68,1,73,47.4%,154,32
8/1/2011 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Oklahoma,Decaf,30,60,22,1,22,40.0%,55,16
8/1/2011 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Oklahoma,Regular,100,230,116,1,141,51.3%,275,55
8/1/2011 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Oklahoma,Regular,20,30,16,1,14,34.1%,41,14
8/1/2011 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Oklahoma,Decaf,100,240,114,1,142,50.2%,283,64
8/1/2011 12:00:00 AM,South,Major Market,Chamomile,8,Herbal Tea,Texas,Decaf,30,100,46,1,26,24.3%,107,40
8/1/2011 12:00:00 AM,South,Major Market,Lemon,9,Herbal Tea,Texas,Decaf,30,80,34,1,26,31.0%,84,30
8/1/2011 12:00:00 AM,South,Major Market,Columbian,2,Coffee,Texas,Regular,340,840,311,1,345,51.3%,672,109
8/1/2011 12:00:00 AM,South,Major Market,Decaf Irish Cream,3,Coffee,Texas,Decaf,70,150,52,1,54,45.4%,119,27
8/1/2011 12:00:00 AM,South,Major Market,Caffe Latte,4,Espresso,Texas,Regular,40,110,52,1,41,31.5%,130,46
8/1/2011 12:00:00 AM,South,Major Market,Caffe Mocha,5,Espresso,Texas,Regular,120,250,123,1,184,61.7%,298,42
8/1/2011 12:00:00 AM,South,Major Market,Decaf Espresso,6,Espresso,Texas,Decaf,110,210,100,1,145,59.7%,243,37
8/1/2011 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Utah,Regular,10,100,63,1,3,2.0%,150,80
8/1/2011 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Utah,Regular,30,70,45,1,26,25.0%,104,38
8/1/2011 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Utah,Regular,10,40,29,1,-12,-18.8%,64,42
8/1/2011 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Utah,Decaf,60,130,61,1,68,45.3%,150,38
8/1/2011 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Utah,Decaf,60,140,64,1,61,38.4%,159,48
8/1/2011 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Utah,Decaf,-30,120,120,1,-57,-41.3%,138,56
8/1/2011 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Utah,Regular,40,130,50,1,33,30.3%,109,33
8/1/2011 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Utah,Regular,40,120,42,1,21,21.6%,97,38
8/1/2011 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Utah,Decaf,60,200,72,1,37,23.3%,159,57
8/1/2011 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Utah,Regular,30,70,32,1,39,49.4%,79,19
8/1/2011 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Utah,Regular,60,160,77,1,86,49.4%,174,34
8/1/2011 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Utah,Decaf,30,70,34,1,39,47.6%,82,20
8/1/2011 12:00:00 AM,West,Major Market,Darjeeling,11,Tea,California,Regular,100,200,123,1,184,61.7%,298,42
8/1/2011 12:00:00 AM,West,Major Market,Earl Grey,12,Tea,California,Regular,90,160,100,1,145,59.7%,243,37
8/1/2011 12:00:00 AM,West,Major Market,Green Tea,13,Tea,California,Regular,20,80,52,1,41,31.5%,130,46
8/1/2011 12:00:00 AM,West,Major Market,Chamomile,8,Herbal Tea,California,Decaf,140,280,132,1,197,61.6%,320,45
8/1/2011 12:00:00 AM,West,Major Market,Lemon,9,Herbal Tea,California,Decaf,240,590,311,1,344,51.2%,672,110
8/1/2011 12:00:00 AM,West,Major Market,Mint,10,Herbal Tea,California,Decaf,40,100,52,1,52,43.7%,119,28
8/1/2011 12:00:00 AM,West,Major Market,Amaretto,1,Coffee,California,Regular,-150,100,154,1,-192,-223.3%,86,67
8/1/2011 12:00:00 AM,West,Major Market,Columbian,2,Coffee,California,Regular,520,1130,364,1,508,56.3%,902,166
8/1/2011 12:00:00 AM,West,Major Market,Decaf Irish Cream,3,Coffee,California,Decaf,-140,200,196,1,-189,-114.5%,165,100
8/1/2011 12:00:00 AM,West,Major Market,Caffe Latte,4,Espresso,California,Regular,170,510,266,1,230,43.6%,527,92
8/1/2011 12:00:00 AM,West,Major Market,Caffe Mocha,5,Espresso,California,Regular,60,390,173,1,69,16.9%,408,176
8/1/2011 12:00:00 AM,West,Major Market,Decaf Espresso,6,Espresso,California,Decaf,250,650,295,1,362,53.2%,681,121
8/1/2011 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Nevada,Regular,190,460,295,1,362,53.2%,681,121
8/1/2011 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Nevada,Regular,130,360,266,1,230,43.6%,527,92
8/1/2011 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Nevada,Regular,-260,0,284,1,-558,-2657.1%,21,131
8/1/2011 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Nevada,Decaf,70,360,173,1,68,16.7%,408,177
8/1/2011 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Nevada,Decaf,170,410,196,1,225,48.6%,463,100
8/1/2011 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Nevada,Decaf,150,330,154,1,207,55.5%,373,67
8/1/2011 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Nevada,Regular,20,100,38,1,1,1.2%,85,44
8/1/2011 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Nevada,Decaf,30,110,41,1,22,24.7%,89,31
8/1/2011 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Nevada,Regular,30,40,0,1,44,102.3%,43,10
8/1/2011 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Nevada,Regular,30,60,25,1,26,41.9%,62,18
8/1/2011 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Nevada,Decaf,20,50,23,1,23,40.4%,57,17
8/1/2011 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Oregon,Regular,10,20,16,1,12,29.3%,41,15
8/1/2011 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Oregon,Regular,80,190,114,1,144,50.9%,283,63
8/1/2011 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Oregon,Regular,70,180,116,1,141,51.3%,275,55
8/1/2011 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Oregon,Decaf,30,50,25,1,26,42.6%,61,17
8/1/2011 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Oregon,Decaf,60,130,68,1,73,47.4%,154,32
8/1/2011 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Oregon,Regular,20,110,37,1,-15,-17.0%,88,59
8/1/2011 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Oregon,Regular,40,140,47,1,11,9.7%,113,55
8/1/2011 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Oregon,Decaf,40,100,34,1,26,31.0%,84,30
8/1/2011 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Oregon,Regular,20,100,49,1,12,11.1%,108,47
8/1/2011 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Oregon,Regular,30,100,46,1,26,24.3%,107,40
8/1/2011 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Oregon,Decaf,90,270,145,1,112,38.9%,288,60
8/1/2011 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Washington,Regular,30,80,47,1,58,46.4%,125,34
8/1/2011 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Washington,Regular,30,60,36,1,28,31.5%,89,32
8/1/2011 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Washington,Regular,10,70,44,1,-11,-10.6%,104,64
8/1/2011 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Washington,Decaf,80,190,90,1,104,46.6%,223,56
8/1/2011 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Washington,Decaf,50,100,48,1,62,53.0%,117,23
8/1/2011 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Washington,Regular,120,260,86,1,105,50.2%,209,46
8/1/2011 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Washington,Decaf,100,390,133,1,47,15.0%,314,140
8/1/2011 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Washington,Regular,30,60,30,1,23,33.8%,68,20
8/1/2011 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Washington,Regular,20,130,63,1,28,20.1%,139,53
8/1/2011 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Washington,Decaf,90,210,103,1,98,43.8%,224,48
9/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Colorado,Decaf,90,270,155,1,129,39.1%,330,68
9/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Colorado,Decaf,20,110,52,1,-3,-2.2%,134,76
9/1/2011 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Colorado,Decaf,40,110,53,1,40,30.1%,133,45
9/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Colorado,Regular,10,80,45,1,10,9.2%,109,50
9/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Colorado,Regular,20,90,51,1,37,30.8%,120,37
9/1/2011 12:00:00 AM,Central,Major Market,Green Tea,13,Tea,Colorado,Regular,50,120,61,1,70,47.0%,149,32
9/1/2011 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Colorado,Regular,140,310,123,1,199,61.8%,322,45
9/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Colorado,Regular,50,130,58,1,62,44.0%,141,32
9/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Colorado,Decaf,120,250,100,1,157,60.2%,261,39
9/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Colorado,Regular,110,230,81,1,125,59.0%,212,34
9/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Colorado,Decaf,60,170,60,1,58,36.3%,160,51
9/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Illinois,Decaf,140,260,123,1,197,61.2%,322,46
9/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Illinois,Decaf,50,110,58,1,64,45.4%,141,31
9/1/2011 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Illinois,Decaf,110,210,100,1,157,60.2%,261,39
9/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Illinois,Regular,80,170,81,1,125,59.0%,212,34
9/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Illinois,Regular,40,130,60,1,59,36.9%,160,50
9/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Illinois,Regular,140,400,162,1,191,46.4%,412,96
9/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Illinois,Decaf,140,310,122,1,171,53.8%,318,61
9/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Illinois,Regular,280,690,253,1,326,51.9%,628,116
9/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Illinois,Decaf,210,580,249,1,230,43.3%,531,94
9/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Iowa,Decaf,210,510,253,1,326,51.9%,628,116
9/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Iowa,Decaf,120,260,122,1,171,53.8%,318,61
9/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Iowa,Regular,140,430,249,1,230,43.3%,531,94
9/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Iowa,Regular,210,590,302,1,331,46.2%,716,147
9/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Iowa,Decaf,40,50,0,1,47,102.2%,46,11
9/1/2011 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Iowa,Regular,20,50,19,1,19,37.3%,51,16
9/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Iowa,Regular,20,70,33,1,10,13.0%,77,32
9/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Iowa,Decaf,10,30,15,1,4,10.8%,37,17
9/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Iowa,Regular,30,60,23,1,27,43.5%,62,17
9/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Missouri,Decaf,10,90,44,1,-10,-8.8%,113,69
9/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Missouri,Decaf,-10,100,104,1,-65,-52.8%,123,55
9/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Missouri,Regular,20,80,39,1,19,19.6%,97,39
9/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Missouri,Regular,-10,40,24,1,-18,-31.0%,58,42
9/1/2011 12:00:00 AM,Central,Small Market,Green Tea,13,Tea,Missouri,Regular,10,80,40,1,3,3.1%,97,49
9/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Missouri,Decaf,50,90,32,1,40,47.6%,84,20
9/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Missouri,Regular,30,150,67,1,37,23.1%,160,58
9/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Missouri,Decaf,50,140,62,1,50,34.5%,145,40
9/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Missouri,Regular,50,120,44,1,61,53.0%,115,23
9/1/2011 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,30,40,20,1,21,39.6%,53,16
9/1/2011 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,40,60,29,1,34,44.2%,77,20
9/1/2011 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,70,210,99,1,129,48.7%,265,63
9/1/2011 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,80,200,96,1,120,49.0%,245,53
9/1/2011 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,30,120,45,1,9,8.3%,109,51
9/1/2011 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,50,130,53,1,42,31.6%,133,44
9/1/2011 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,40,110,43,1,43,37.7%,114,35
9/1/2011 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,20,130,52,1,-4,-3.0%,134,77
9/1/2011 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,130,360,155,1,129,39.1%,330,68
9/1/2011 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,70,130,57,1,79,49.1%,161,41
9/1/2011 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,60,110,51,1,74,55.2%,134,25
9/1/2011 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,30,90,46,1,46,38.3%,120,36
9/1/2011 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,10,130,62,1,3,1.9%,159,85
9/1/2011 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,30,80,33,1,31,38.3%,81,22
9/1/2011 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,30,150,67,1,34,21.4%,159,59
9/1/2011 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,40,230,93,1,24,10.1%,238,114
9/1/2011 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,70,200,85,1,86,40.6%,212,56
9/1/2011 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,80,210,83,1,79,40.7%,194,46
9/1/2011 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,Connecticut,Decaf,20,110,67,1,36,22.5%,160,59
9/1/2011 12:00:00 AM,East,Small Market,Mint,10,Herbal Tea,Connecticut,Decaf,40,100,62,1,49,33.8%,145,41
9/1/2011 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,50,110,44,1,61,53.0%,115,23
9/1/2011 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,30,60,23,1,25,41.0%,61,17
9/1/2011 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,20,140,62,1,3,1.9%,159,85
9/1/2011 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,40,110,48,1,34,28.3%,120,42
9/1/2011 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,110,240,103,1,135,49.1%,275,64
